CustomerID,recency,frequency,monetary,cluster,segment_name
13064.0,13,4,1105.59,1,High-value loyal customers
13065.0,373,1,205.86,0,Occasional low-value customers
13066.0,24,2,470.8,0,Occasional low-value customers
13067.0,82,1,115.46000000000001,0,Occasional low-value customers
13068.0,10,2,344.0,0,Occasional low-value customers
13069.0,1,24,4431.44,1,High-value loyal customers
13070.0,192,1,228.8,0,Occasional low-value customers
13072.0,267,1,177.15,0,Occasional low-value customers
13075.0,130,1,919.61,0,Occasional low-value customers
13077.0,1,4,728.02,1,High-value loyal customers
13078.0,3,26,12627.94,1,High-value loyal customers
13079.0,4,5,220.10000000000002,1,High-value loyal customers
13080.0,179,1,58.08,0,Occasional low-value customers
13081.0,12,11,28337.38,1,High-value loyal customers
13082.0,126,9,3613.63,1,High-value loyal customers
13083.0,4,2,303.75,0,Occasional low-value customers
13085.0,158,2,416.08000000000004,0,Occasional low-value customers
13089.0,3,97,58762.08,1,High-value loyal customers
13090.0,9,14,8910.82,1,High-value loyal customers
13091.0,28,1,345.82,0,Occasional low-value customers
13092.0,71,5,477.83,0,Occasional low-value customers
13093.0,276,8,7832.47,1,High-value loyal customers
13094.0,21,12,1927.3200000000002,1,High-value loyal customers
13095.0,71,1,74.39999999999999,0,Occasional low-value customers
13097.0,33,10,6003.22,1,High-value loyal customers
13098.0,1,28,28882.44,1,High-value loyal customers
13099.0,99,1,207.35999999999999,0,Occasional low-value customers
13101.0,234,1,101.19,0,Occasional low-value customers
13102.0,1,24,6424.09,1,High-value loyal customers
13103.0,40,1,243.94,0,Occasional low-value customers
13104.0,3,6,1098.48,1,High-value loyal customers
13106.0,133,1,76.5,0,Occasional low-value customers
13107.0,44,4,1531.6200000000001,1,High-value loyal customers
13108.0,373,1,350.06,0,Occasional low-value customers
13109.0,60,2,786.54,0,Occasional low-value customers
13110.0,31,7,1488.67,1,High-value loyal customers
13113.0,1,24,12245.960000000001,1,High-value loyal customers
13115.0,12,4,2294.78,1,High-value loyal customers
13116.0,138,1,501.14,0,Occasional low-value customers
13117.0,22,8,984.91,1,High-value loyal customers
13118.0,20,5,1197.81,1,High-value loyal customers
13120.0,239,1,30.599999999999998,0,Occasional low-value customers
13121.0,269,1,283.73,0,Occasional low-value customers
13122.0,94,2,922.39,0,Occasional low-value customers
13124.0,90,3,3756.33,1,High-value loyal customers
13126.0,5,8,2099.64,1,High-value loyal customers
13127.0,78,1,259.17,0,Occasional low-value customers
13130.0,94,1,64.0,0,Occasional low-value customers
13131.0,23,3,1073.3,1,High-value loyal customers
13132.0,262,1,77.3,0,Occasional low-value customers
13133.0,274,2,109.8,0,Occasional low-value customers
13134.0,86,4,1793.58,1,High-value loyal customers
13135.0,197,1,3096.0,0,Occasional low-value customers
13136.0,56,5,2607.61,1,High-value loyal customers
13137.0,11,8,3603.29,1,High-value loyal customers
13138.0,22,6,962.39,1,High-value loyal customers
13139.0,16,7,5064.94,1,High-value loyal customers
13140.0,108,3,422.47,0,Occasional low-value customers
13141.0,85,5,2388.75,1,High-value loyal customers
13142.0,19,1,307.09,0,Occasional low-value customers
13144.0,333,1,110.95,0,Occasional low-value customers
13145.0,40,4,618.52,0,Occasional low-value customers
13146.0,26,1,228.91,0,Occasional low-value customers
13147.0,10,4,712.8000000000001,1,High-value loyal customers
13148.0,29,12,3683.26,1,High-value loyal customers
13149.0,14,4,1676.06,1,High-value loyal customers
13151.0,296,1,1257.8700000000001,0,Occasional low-value customers
13153.0,6,1,486.22,0,Occasional low-value customers
13155.0,33,4,971.76,1,High-value loyal customers
13157.0,49,4,1741.22,1,High-value loyal customers
13158.0,95,4,1201.06,0,Occasional low-value customers
13159.0,9,4,1429.35,1,High-value loyal customers
13160.0,22,1,91.8,0,Occasional low-value customers
13161.0,313,1,112.75,0,Occasional low-value customers
13162.0,122,4,1688.29,0,Occasional low-value customers
13165.0,46,2,1021.48,0,Occasional low-value customers
13166.0,283,1,417.2,0,Occasional low-value customers
13167.0,19,4,791.33,1,High-value loyal customers
13168.0,36,4,1299.59,1,High-value loyal customers
13169.0,64,2,712.88,0,Occasional low-value customers
13170.0,27,1,108.81,0,Occasional low-value customers
13171.0,22,3,468.41,0,Occasional low-value customers
13173.0,4,2,353.65,1,High-value loyal customers
13174.0,16,3,2742.82,1,High-value loyal customers
13176.0,46,1,481.49,0,Occasional low-value customers
13177.0,65,1,282.45,0,Occasional low-value customers
13178.0,26,11,5725.47,1,High-value loyal customers
13182.0,45,1,121.18,0,Occasional low-value customers
13183.0,8,9,3957.78,1,High-value loyal customers
13184.0,15,10,1668.95,1,High-value loyal customers
13185.0,268,1,71.4,0,Occasional low-value customers
13186.0,40,3,1575.89,1,High-value loyal customers
13187.0,337,1,236.02,0,Occasional low-value customers
13188.0,11,1,114.60000000000001,0,Occasional low-value customers
13189.0,19,2,260.68,0,Occasional low-value customers
13192.0,95,2,911.94,0,Occasional low-value customers
13193.0,61,1,112.08,0,Occasional low-value customers
13194.0,136,1,60.7,0,Occasional low-value customers
13196.0,11,4,1797.78,1,High-value loyal customers
13198.0,10,6,3401.2400000000002,1,High-value loyal customers
13199.0,4,38,9817.12,1,High-value loyal customers
13200.0,19,4,870.09,1,High-value loyal customers
13203.0,10,4,869.46,1,High-value loyal customers
13207.0,15,2,250.26000000000002,0,Occasional low-value customers
13208.0,59,6,1217.65,1,High-value loyal customers
13209.0,30,8,5891.61,1,High-value loyal customers
13210.0,94,1,353.48,0,Occasional low-value customers
13211.0,10,3,1095.42,1,High-value loyal customers
13212.0,20,3,786.83,1,High-value loyal customers
13213.0,57,5,1520.58,1,High-value loyal customers
13216.0,268,1,333.74,0,Occasional low-value customers
13217.0,122,3,533.98,0,Occasional low-value customers
13218.0,127,1,62.63999999999999,0,Occasional low-value customers
13220.0,78,4,819.2900000000001,0,Occasional low-value customers
13221.0,240,2,847.41,0,Occasional low-value customers
13223.0,200,2,163.20000000000002,0,Occasional low-value customers
13224.0,60,2,2155.95,0,Occasional low-value customers
13225.0,3,7,6463.84,1,High-value loyal customers
13226.0,273,1,108.21000000000001,0,Occasional low-value customers
13227.0,202,1,257.7,0,Occasional low-value customers
13228.0,81,1,358.0,0,Occasional low-value customers
13229.0,226,1,160.95,0,Occasional low-value customers
13230.0,4,14,2755.63,1,High-value loyal customers
13232.0,13,7,1328.35,1,High-value loyal customers
13233.0,74,2,605.12,0,Occasional low-value customers
13235.0,212,1,1031.07,0,Occasional low-value customers
13236.0,25,2,744.85,0,Occasional low-value customers
13238.0,17,4,700.73,1,High-value loyal customers
13239.0,262,1,329.56,0,Occasional low-value customers
13240.0,96,4,663.65,0,Occasional low-value customers
13242.0,112,3,270.40000000000003,0,Occasional low-value customers
13243.0,203,1,585.12,0,Occasional low-value customers
13244.0,93,1,121.74000000000001,0,Occasional low-value customers
13245.0,51,1,430.5,0,Occasional low-value customers
13246.0,18,6,1961.52,1,High-value loyal customers
13247.0,18,4,501.12,1,High-value loyal customers
13248.0,125,2,465.68,0,Occasional low-value customers
13249.0,92,3,711.41,0,Occasional low-value customers
13253.0,157,2,1030.4,0,Occasional low-value customers
13255.0,9,2,399.51,0,Occasional low-value customers
13258.0,12,3,672.83,1,High-value loyal customers
13259.0,62,1,283.18,0,Occasional low-value customers
13260.0,61,1,557.62,0,Occasional low-value customers
13261.0,269,2,944.1,0,Occasional low-value customers
13262.0,263,1,200.29,0,Occasional low-value customers
13263.0,1,35,7436.93,1,High-value loyal customers
13265.0,53,5,2092.66,1,High-value loyal customers
13266.0,11,12,3834.2599999999998,1,High-value loyal customers
13267.0,3,19,4521.49,1,High-value loyal customers
13268.0,18,11,3174.75,1,High-value loyal customers
13269.0,1,15,5343.28,1,High-value loyal customers
13270.0,366,1,590.0,0,Occasional low-value customers
13271.0,37,1,211.49,0,Occasional low-value customers
13272.0,31,2,276.56,0,Occasional low-value customers
13273.0,113,1,138.98,0,Occasional low-value customers
13276.0,64,2,590.9300000000001,0,Occasional low-value customers
13277.0,16,4,258.4,0,Occasional low-value customers
13278.0,41,1,542.73,0,Occasional low-value customers
13279.0,78,1,137.75,0,Occasional low-value customers
13280.0,122,3,798.46,0,Occasional low-value customers
13282.0,18,3,1132.14,1,High-value loyal customers
13283.0,60,2,93.66,0,Occasional low-value customers
13284.0,331,1,201.19,0,Occasional low-value customers
13285.0,23,4,2709.12,1,High-value loyal customers
13291.0,156,1,361.11,0,Occasional low-value customers
13292.0,39,2,578.9399999999999,0,Occasional low-value customers
13294.0,190,2,873.74,0,Occasional low-value customers
13295.0,360,1,201.20000000000002,0,Occasional low-value customers
13296.0,137,1,87.4,0,Occasional low-value customers
13297.0,8,4,2089.85,1,High-value loyal customers
13298.0,1,1,360.0,1,High-value loyal customers
13299.0,268,1,142.5,0,Occasional low-value customers
13300.0,169,1,371.89,0,Occasional low-value customers
13301.0,104,4,618.09,0,Occasional low-value customers
13302.0,155,1,63.75,0,Occasional low-value customers
13304.0,351,1,300.42,0,Occasional low-value customers
13305.0,4,10,2000.86,1,High-value loyal customers
13307.0,120,1,15.0,0,Occasional low-value customers
13308.0,23,3,1385.51,1,High-value loyal customers
13309.0,7,5,1456.79,1,High-value loyal customers
13310.0,28,3,1132.03,1,High-value loyal customers
13311.0,4,2,598.57,1,High-value loyal customers
13313.0,22,5,1555.32,1,High-value loyal customers
13314.0,2,3,775.94,1,High-value loyal customers
13316.0,37,4,5732.93,1,High-value loyal customers
13317.0,66,6,2273.68,1,High-value loyal customers
13318.0,1,3,640.76,1,High-value loyal customers
13319.0,5,26,10845.550000000001,1,High-value loyal customers
13320.0,78,4,1532.2,1,High-value loyal customers
13321.0,72,2,567.36,0,Occasional low-value customers
13322.0,17,1,199.48000000000002,0,Occasional low-value customers
13323.0,3,5,787.85,1,High-value loyal customers
13324.0,36,10,7121.95,1,High-value loyal customers
13325.0,82,1,675.3,0,Occasional low-value customers
13327.0,39,8,3627.77,1,High-value loyal customers
13328.0,316,1,1308.48,0,Occasional low-value customers
13329.0,32,2,789.0,0,Occasional low-value customers
13330.0,93,3,1140.93,0,Occasional low-value customers
13332.0,14,1,350.9,0,Occasional low-value customers
13334.0,82,3,3502.32,1,High-value loyal customers
13336.0,77,1,795.12,0,Occasional low-value customers
13338.0,158,1,487.02,0,Occasional low-value customers
13339.0,201,1,860.12,0,Occasional low-value customers
13340.0,45,7,10736.48,1,High-value loyal customers
13341.0,261,1,775.85,0,Occasional low-value customers
13343.0,178,1,353.43,0,Occasional low-value customers
13344.0,68,3,2511.69,1,High-value loyal customers
13345.0,288,1,389.5,0,Occasional low-value customers
13347.0,70,1,341.36,0,Occasional low-value customers
13348.0,64,1,233.76,0,Occasional low-value customers
13349.0,11,1,247.32,0,Occasional low-value customers
13350.0,16,2,979.12,1,High-value loyal customers
13351.0,66,1,373.94,0,Occasional low-value customers
13352.0,60,1,397.97999999999996,0,Occasional low-value customers
13354.0,71,1,743.53,0,Occasional low-value customers
13355.0,122,1,674.7,0,Occasional low-value customers
13356.0,80,1,768.24,0,Occasional low-value customers
13357.0,257,1,609.4,0,Occasional low-value customers
13358.0,269,1,439.03,0,Occasional low-value customers
13359.0,64,1,439.56,0,Occasional low-value customers
13362.0,9,4,3090.7400000000002,1,High-value loyal customers
13363.0,18,2,992.5,0,Occasional low-value customers
13364.0,71,1,134.95999999999998,0,Occasional low-value customers
13365.0,34,2,2225.37,1,High-value loyal customers
13366.0,50,1,56.160000000000004,0,Occasional low-value customers
13368.0,257,2,623.4,0,Occasional low-value customers
13369.0,366,1,308.28000000000003,0,Occasional low-value customers
13370.0,372,1,754.87,0,Occasional low-value customers
13372.0,90,1,378.64,0,Occasional low-value customers
13373.0,61,3,3312.25,1,High-value loyal customers
13375.0,89,1,778.65,0,Occasional low-value customers
13376.0,99,3,1019.76,0,Occasional low-value customers
13379.0,26,3,572.56,0,Occasional low-value customers
13381.0,32,6,3639.31,1,High-value loyal customers
13382.0,281,1,222.99,0,Occasional low-value customers
13384.0,31,7,4151.93,1,High-value loyal customers
13385.0,330,1,534.57,0,Occasional low-value customers
13388.0,131,2,677.1,0,Occasional low-value customers
13389.0,11,3,797.96,1,High-value loyal customers
13390.0,75,1,544.08,0,Occasional low-value customers
13391.0,204,1,59.8,0,Occasional low-value customers
13394.0,2,8,2520.02,1,High-value loyal customers
13395.0,185,1,307.72,0,Occasional low-value customers
13396.0,29,2,1360.99,0,Occasional low-value customers
13397.0,73,5,1544.13,1,High-value loyal customers
13398.0,192,1,457.34,0,Occasional low-value customers
13402.0,127,2,621.23,0,Occasional low-value customers
13403.0,18,1,75.0,0,Occasional low-value customers
13404.0,1,2,252.49,1,High-value loyal customers
13405.0,74,3,572.451,0,Occasional low-value customers
13408.0,2,62,28117.04,1,High-value loyal customers
13410.0,24,5,1003.06,1,High-value loyal customers
13411.0,107,1,213.55,0,Occasional low-value customers
13414.0,134,3,1390.5,0,Occasional low-value customers
13416.0,44,2,712.5,0,Occasional low-value customers
13417.0,5,2,640.83,1,High-value loyal customers
13418.0,12,18,6127.43,1,High-value loyal customers
13419.0,64,1,221.06,0,Occasional low-value customers
13420.0,150,2,159.85,0,Occasional low-value customers
13421.0,40,2,1833.71,0,Occasional low-value customers
13422.0,64,1,2626.3,0,Occasional low-value customers
13425.0,108,3,1624.21,0,Occasional low-value customers
13426.0,1,10,3641.32,1,High-value loyal customers
13427.0,19,3,582.6,0,Occasional low-value customers
13428.0,10,1,201.78,0,Occasional low-value customers
13429.0,11,4,1006.8,1,High-value loyal customers
13430.0,19,2,679.45,0,Occasional low-value customers
13431.0,67,2,1269.1,0,Occasional low-value customers
13434.0,74,2,534.24,0,Occasional low-value customers
13435.0,5,7,3809.8900000000003,1,High-value loyal customers
13436.0,2,1,196.89,0,Occasional low-value customers
13437.0,14,7,3408.06,1,High-value loyal customers
13439.0,255,1,283.71,0,Occasional low-value customers
13441.0,92,1,296.64,0,Occasional low-value customers
13447.0,23,3,1129.14,1,High-value loyal customers
13448.0,17,6,3534.69,1,High-value loyal customers
13449.0,24,1,291.88,0,Occasional low-value customers
13450.0,27,6,2043.7199999999998,1,High-value loyal customers
13451.0,26,5,2898.2599999999998,1,High-value loyal customers
13452.0,259,2,590.0,0,Occasional low-value customers
13453.0,166,2,356.97999999999996,0,Occasional low-value customers
13455.0,25,2,1058.34,0,Occasional low-value customers
13456.0,18,6,1766.72,1,High-value loyal customers
13458.0,7,14,9646.57,1,High-value loyal customers
13460.0,29,2,183.44,0,Occasional low-value customers
13461.0,39,3,1445.0,1,High-value loyal customers
13462.0,253,1,151.5,0,Occasional low-value customers
13464.0,58,1,674.68,0,Occasional low-value customers
13466.0,184,1,307.9,0,Occasional low-value customers
13467.0,11,2,1071.91,1,High-value loyal customers
13468.0,2,37,5704.97,1,High-value loyal customers
13470.0,99,2,165.0,0,Occasional low-value customers
13471.0,1,4,2501.84,1,High-value loyal customers
13473.0,61,2,422.64,0,Occasional low-value customers
13474.0,236,1,226.84,0,Occasional low-value customers
13475.0,191,4,1431.78,0,Occasional low-value customers
13476.0,179,2,1238.47,0,Occasional low-value customers
13477.0,38,6,1454.58,1,High-value loyal customers
13479.0,201,2,300.95,0,Occasional low-value customers
